seqnames	strand	source	type	phase	names	gene_id	start	end
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_25961	W_mirabilis_25961	492409385	492487147
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_25962	W_mirabilis_25962	492598300	492605302
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_25963	W_mirabilis_25963	493258668	493258944
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_25964	W_mirabilis_25964	493259756	493260380
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_00538	W_mirabilis_00538	494371385	494611306
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_00539	W_mirabilis_00539	494715636	494718774
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_00540	W_mirabilis_00540	494731433	494733156
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_00541	W_mirabilis_00541	494809414	495070459
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_00542	W_mirabilis_00542	495339908	495396308
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_00543	W_mirabilis_00543	495441978	495554996
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_00544	W_mirabilis_00544	495563527	495563809
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_00545	W_mirabilis_00545	495563879	495564350
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_00650	W_mirabilis_00650	495938180	496135925
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_00651	W_mirabilis_00651	496659962	496663438
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_01047	W_mirabilis_01047	497429991	497430651
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_01048	W_mirabilis_01048	497785027	497785240
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_01049	W_mirabilis_01049	498431540	498441067
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_01602	W_mirabilis_01602	499259672	499260657
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_01603	W_mirabilis_01603	499283793	499287849
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_01604	W_mirabilis_01604	499711615	499716808
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_01605	W_mirabilis_01605	499855518	499858322
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_01606	W_mirabilis_01606	500181143	500205704
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_01607	W_mirabilis_01607	500228698	500230199
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_01608	W_mirabilis_01608	500231003	500231426
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_01609	W_mirabilis_01609	500429951	500430602
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_01610	W_mirabilis_01610	500430957	500432505
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_01611	W_mirabilis_01611	500440181	500443709
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02945	W_mirabilis_02945	500737759	500739418
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02946	W_mirabilis_02946	500773038	500773329
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02947	W_mirabilis_02947	500774060	500774366
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02948	W_mirabilis_02948	500835670	500835868
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02949	W_mirabilis_02949	500942162	500942408
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02950	W_mirabilis_02950	501144336	501172384
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_02951	W_mirabilis_02951	501195292	501202437
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02952	W_mirabilis_02952	501657154	501785981
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_02953	W_mirabilis_02953	501911576	501911951
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_04691	W_mirabilis_04691	502201305	502201830
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_04692	W_mirabilis_04692	502211159	502219964
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_04693	W_mirabilis_04693	502258555	502259542
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_04694	W_mirabilis_04694	502529964	502532700
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_04695	W_mirabilis_04695	503101996	503241303
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_04696	W_mirabilis_04696	503241808	503242186
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_04838	W_mirabilis_04838	503640402	503643202
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_04839	W_mirabilis_04839	503911551	503914982
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_04840	W_mirabilis_04840	504326459	504330759
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_04946	W_mirabilis_04946	504892085	504965919
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_04947	W_mirabilis_04947	505141711	505142179
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_04948	W_mirabilis_04948	505211353	505211869
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_04949	W_mirabilis_04949	505393920	505507158
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_04950	W_mirabilis_04950	505525535	505526051
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_04951	W_mirabilis_04951	506170122	506170314
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05233	W_mirabilis_05233	506341444	506342438
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05234	W_mirabilis_05234	506387522	506387920
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05235	W_mirabilis_05235	506388493	506388718
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05236	W_mirabilis_05236	506454565	506464072
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05237	W_mirabilis_05237	506518272	506855796
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05238	W_mirabilis_05238	506862857	506942621
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05239	W_mirabilis_05239	507152169	507154803
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05240	W_mirabilis_05240	507183926	507265052
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05426	W_mirabilis_05426	507782241	507783356
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05427	W_mirabilis_05427	507881625	507885058
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05428	W_mirabilis_05428	507886614	507886920
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05429	W_mirabilis_05429	507893425	507894413
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_05430	W_mirabilis_05430	507894686	507896035
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05431	W_mirabilis_05431	507999667	508076544
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05432	W_mirabilis_05432	508147814	508148174
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_05433	W_mirabilis_05433	508566208	508566994
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06342	W_mirabilis_06342	508960777	509124316
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06343	W_mirabilis_06343	509492319	509589024
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06478	W_mirabilis_06478	510070334	510070868
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06479	W_mirabilis_06479	510071342	510072032
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06480	W_mirabilis_06480	511111617	511114930
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06481	W_mirabilis_06481	511130532	511131787
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06622	W_mirabilis_06622	511509874	511671830
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06623	W_mirabilis_06623	511929827	511934093
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06624	W_mirabilis_06624	512157106	512157415
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06625	W_mirabilis_06625	512315850	512318691
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06843	W_mirabilis_06843	512595090	512600849
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06844	W_mirabilis_06844	512815718	512817527
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06845	W_mirabilis_06845	513470187	513473369
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06863	W_mirabilis_06863	513501961	513502583
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06864	W_mirabilis_06864	513709502	513757161
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06865	W_mirabilis_06865	514205571	514205727
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06866	W_mirabilis_06866	514286707	514289606
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06867	W_mirabilis_06867	514564010	514662259
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_07710	W_mirabilis_07710	515152292	515152905
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_07711	W_mirabilis_07711	515256894	515261714
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_07712	W_mirabilis_07712	515412828	515413188
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_07713	W_mirabilis_07713	515474810	515476822
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_07714	W_mirabilis_07714	515495597	515496325
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_07715	W_mirabilis_07715	515505650	515508666
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_07716	W_mirabilis_07716	515508893	515509349
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_07717	W_mirabilis_07717	515608959	515609457
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_07718	W_mirabilis_07718	515618278	515618554
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_07867	W_mirabilis_07867	515987864	516154392
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_07868	W_mirabilis_07868	516757537	516795999
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_10107	W_mirabilis_10107	517733210	517741266
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_10288	W_mirabilis_10288	518183450	518186546
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_10772	W_mirabilis_10772	518748736	518749329
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11044	W_mirabilis_11044	519635070	519636434
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11045	W_mirabilis_11045	519678369	519679425
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11046	W_mirabilis_11046	519693611	519694073
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11047	W_mirabilis_11047	519735371	519735962
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11048	W_mirabilis_11048	519789236	519789650
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11049	W_mirabilis_11049	519981832	519982264
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11050	W_mirabilis_11050	520002208	520005906
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11051	W_mirabilis_11051	520170641	520170827
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11052	W_mirabilis_11052	520258303	520258792
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11053	W_mirabilis_11053	520274669	520275722
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11054	W_mirabilis_11054	520275875	520276931
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11055	W_mirabilis_11055	520435063	520435288
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11719	W_mirabilis_11719	520821530	520828127
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11720	W_mirabilis_11720	521132733	521135557
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11721	W_mirabilis_11721	521135800	521137781
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11722	W_mirabilis_11722	521203369	521203848
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11843	W_mirabilis_11843	521699621	521700429
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11844	W_mirabilis_11844	521700593	521700875
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11845	W_mirabilis_11845	521701843	521702125
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11846	W_mirabilis_11846	521751131	521753223
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11847	W_mirabilis_11847	521753729	521754320
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11848	W_mirabilis_11848	522009655	522011986
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11849	W_mirabilis_11849	522012435	522013011
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_13204	W_mirabilis_13204	522545387	522545594
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_13205	W_mirabilis_13205	522546702	522547137
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_13242	W_mirabilis_13242	523030038	523031576
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_13243	W_mirabilis_13243	523340477	523407765
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_14119	W_mirabilis_14119	523458198	523458861
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_14120	W_mirabilis_14120	523614190	523614613
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_14121	W_mirabilis_14121	523735498	523735837
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_14122	W_mirabilis_14122	523865509	523867396
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_14123	W_mirabilis_14123	523868019	523868658
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_14124	W_mirabilis_14124	524006472	524007348
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_14125	W_mirabilis_14125	524038082	524038466
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_14126	W_mirabilis_14126	524209694	524326877
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_14127	W_mirabilis_14127	524611749	524611983
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_14923	W_mirabilis_14923	524957126	524957973
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_14924	W_mirabilis_14924	525098914	525102552
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15088	W_mirabilis_15088	525479588	525479843
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15089	W_mirabilis_15089	525492665	525493967
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15090	W_mirabilis_15090	525698790	525804635
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15317	W_mirabilis_15317	525923751	525923970
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15318	W_mirabilis_15318	525924528	525979169
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15319	W_mirabilis_15319	525992721	525994523
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15320	W_mirabilis_15320	525995257	525996388
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15321	W_mirabilis_15321	526084620	526089000
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15322	W_mirabilis_15322	526265075	526265534
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15323	W_mirabilis_15323	526448673	526450206
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16160	W_mirabilis_16160	528280352	528281108
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16161	W_mirabilis_16161	528281166	528282441
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16162	W_mirabilis_16162	528283068	528283455
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16163	W_mirabilis_16163	528290490	528291302
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16164	W_mirabilis_16164	528291411	528292665
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16165	W_mirabilis_16165	528325827	528326335
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16225	W_mirabilis_16225	528581893	528582517
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16226	W_mirabilis_16226	528583037	528583655
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16227	W_mirabilis_16227	528747507	528749038
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16228	W_mirabilis_16228	529062773	529063238
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17088	W_mirabilis_17088	529072086	529072748
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17089	W_mirabilis_17089	529270347	529365269
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17090	W_mirabilis_17090	529437176	529440410
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17091	W_mirabilis_17091	529468782	529508968
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_18022	W_mirabilis_18022	529646027	529647818
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_18212	W_mirabilis_18212	531124637	531124937
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_18213	W_mirabilis_18213	531125512	531126438
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_18440	W_mirabilis_18440	531996292	532001500
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_18777	W_mirabilis_18777	532800828	532831017
Chr02	-	dryad_ht76hdrdr	gene	-	W_mirabilis_18778	W_mirabilis_18778	532843409	532846095
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_18936	W_mirabilis_18936	533099578	533131644
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_18937	W_mirabilis_18937	533164735	533174512
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_20449	W_mirabilis_20449	533533114	533533287
Chr02	+	dryad_ht76hdrdr	gene	+	W_mirabilis_20583	W_mirabilis_20583	534052950	534053144
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_23017	W_mirabilis_23017	19354	20509
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_23018	W_mirabilis_23018	20572	22162
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_23019	W_mirabilis_23019	69032	71537
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17485	W_mirabilis_17485	388243	445001
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_22057	W_mirabilis_22057	833401	833611
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_23903	W_mirabilis_23903	1305387	1305981
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_18702	W_mirabilis_18702	1388538	1389219
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_19182	W_mirabilis_19182	1754448	1756025
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_19183	W_mirabilis_19183	1785684	1788927
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_19184	W_mirabilis_19184	1813473	1816925
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_19185	W_mirabilis_19185	1951594	1952634
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_19186	W_mirabilis_19186	2056206	2056563
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_20867	W_mirabilis_20867	2316043	2319511
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_20868	W_mirabilis_20868	2827401	3187555
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_20869	W_mirabilis_20869	3322076	3327707
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_20870	W_mirabilis_20870	3483580	3484663
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_20871	W_mirabilis_20871	3484885	3486013
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_20872	W_mirabilis_20872	3486838	3487093
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_20873	W_mirabilis_20873	3544009	3547066
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_20874	W_mirabilis_20874	3635940	3651019
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_20875	W_mirabilis_20875	3738134	3837962
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_20876	W_mirabilis_20876	4117161	4119232
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_20877	W_mirabilis_20877	4119291	4119900
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_20878	W_mirabilis_20878	4180930	4321544
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_13520	W_mirabilis_13520	4979256	5015977
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_23691	W_mirabilis_23691	5196137	5228055
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_07590	W_mirabilis_07590	5414603	5419408
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_07589	W_mirabilis_07589	5431157	5509678
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_21045	W_mirabilis_21045	6462807	6463439
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_23436	W_mirabilis_23436	6689081	6689324
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15095	W_mirabilis_15095	6819160	6819787
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15096	W_mirabilis_15096	6819825	6820570
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15097	W_mirabilis_15097	6820837	6833645
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15098	W_mirabilis_15098	7154519	7154870
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15099	W_mirabilis_15099	7155507	7155858
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15157	W_mirabilis_15157	7572122	7574778
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15156	W_mirabilis_15156	7575124	7575646
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15155	W_mirabilis_15155	7637351	7639200
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15243	W_mirabilis_15243	8414992	8417006
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15255	W_mirabilis_15255	8703462	8707458
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15254	W_mirabilis_15254	8969827	8971042
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15253	W_mirabilis_15253	8985704	8985887
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17238	W_mirabilis_17238	9040027	9042142
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17239	W_mirabilis_17239	9042816	9043038
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17240	W_mirabilis_17240	9833868	9834348
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_17241	W_mirabilis_17241	9967782	9996669
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17242	W_mirabilis_17242	10470023	10470812
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_17243	W_mirabilis_17243	11133020	11133314
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_14844	W_mirabilis_14844	12819888	12828239
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_14845	W_mirabilis_14845	13343618	13349724
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_14846	W_mirabilis_14846	13656330	13656687
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_14847	W_mirabilis_14847	13657375	13657732
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_14848	W_mirabilis_14848	13955886	14013570
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_14849	W_mirabilis_14849	14317076	14317359
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16285	W_mirabilis_16285	14844123	14844325
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16284	W_mirabilis_16284	15167190	15167528
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16283	W_mirabilis_16283	15839640	15842584
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16282	W_mirabilis_16282	16680180	16791116
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16281	W_mirabilis_16281	16958759	17015045
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_16280	W_mirabilis_16280	17015225	17016116
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16279	W_mirabilis_16279	17489822	17490227
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_20983	W_mirabilis_20983	17693090	17693582
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15956	W_mirabilis_15956	17908959	17922581
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_06915	W_mirabilis_06915	18262340	18405273
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06914	W_mirabilis_06914	19312707	19313790
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_06913	W_mirabilis_06913	19313913	19314765
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11838	W_mirabilis_11838	19419473	19427510
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_11837	W_mirabilis_11837	19673707	19849271
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11836	W_mirabilis_11836	20185784	20186285
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_11835	W_mirabilis_11835	20187335	20188013
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_16858	W_mirabilis_16858	20628052	20630743
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_07578	W_mirabilis_07578	20974116	20976556
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_07579	W_mirabilis_07579	21043042	21043420
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_07580	W_mirabilis_07580	21410805	21698395
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_10863	W_mirabilis_10863	21875457	21877692
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_10862	W_mirabilis_10862	22036874	22040554
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_10861	W_mirabilis_10861	22368364	22419987
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15381	W_mirabilis_15381	22657796	22679317
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15382	W_mirabilis_15382	22821860	22826485
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_15383	W_mirabilis_15383	23108942	23175419
Chr03	-	dryad_ht76hdrdr	gene	-	W_mirabilis_15384	W_mirabilis_15384	23180439	23180647
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_20169	W_mirabilis_20169	23422342	23427859
Chr03	+	dryad_ht76hdrdr	gene	+	W_mirabilis_20170	W_mirabilis_20170	23892448	23894842
