seqnames	names	start	end
pin_chr1	Pt1G31750.1	892687187	892688046
pin_chr1	Pt1G31760.1	892780253	892780814
pin_chr1	Pt1G31770.1	892833594	892833957
pin_chr1	Pt1G31780.1	892869552	892870117
pin_chr1	Pt1G31790.1	892889782	892890792
pin_chr1	Pt1G31800.1	892956922	892957905
pin_chr1	Pt1G31810.1	893076187	893077153
pin_chr1	Pt1G31820.1	893169738	893170657
pin_chr1	Pt1G31830.1	893273909	893285641
pin_chr1	Pt1G31840.1	893290007	893290982
pin_chr1	Pt1G31850.1	893663895	893664396
pin_chr1	Pt1G31860.1	893666118	893667133
pin_chr1	Pt1G31870.2	893767360	893823368
pin_chr1	Pt1G31880.1	893979968	893980461
pin_chr1	Pt1G31890.2	894199559	894200617
pin_chr1	Pt1G31900.1	894205641	894206209
pin_chr1	Pt1G31910.1	895159739	895160772
pin_chr1	Pt1G31920.1	895476569	895478175
pin_chr1	Pt1G31930.1	895479817	895480560
pin_chr1	Pt1G31940.1	895632973	895633909
pin_chr1	Pt1G31950.1	895846977	895847886
pin_chr1	Pt1G31960.1	896551569	896552505
pin_chr1	Pt1G31970.1	896671091	896671937
pin_chr1	Pt1G31980.1	896751103	896752012
pin_chr1	Pt1G31990.1	896834547	896835456
pin_chr1	Pt1G32000.1	897363574	897364984
pin_chr1	Pt1G32010.1	897823356	897829436
pin_chr1	Pt1G32020.1	898600425	898602249
pin_chr1	Pt1G32030.1	898687984	898688721
pin_chr1	Pt1G32040.1	898691164	898691569
pin_chr1	Pt1G32050.1	898991620	898993249
pin_chr1	Pt1G32060.1	899513959	899517318
pin_chr1	Pt1G32070.1	899550381	899556763
pin_chr1	Pt1G32080.1	899932185	899938456
pin_chr1	Pt1G32090.1	899982088	900141641
pin_chr1	Pt1G32100.1	900300266	900301227
pin_chr1	Pt1G32110.1	900562849	900563592
pin_chr1	Pt1G32120.1	900609832	900930486
pin_chr1	Pt1G32130.1	901165021	901167742
pin_chr1	Pt1G32140.1	901171703	901172717
pin_chr1	Pt1G32160.1	901413956	901415012
pin_chr1	Pt1G32170.1	901787514	901834948
pin_chr1	Pt1G32180.1	902057295	902060075
pin_chr1	Pt1G32190.1	902119412	902198958
pin_chr1	Pt1G32200.1	902421201	902852509
pin_chr1	Pt1G32210.1	903025244	903025526
pin_chr1	Pt1G32220.1	903276275	903320505
pin_chr1	Pt1G32240.1	904418794	904420603
pin_chr1	Pt1G32250.1	905010374	905011522
pin_chr1	Pt1G32260.1	905566512	905571855
pin_chr1	Pt1G32270.1	905841741	905843733
pin_chr1	Pt1G32280.1	906338797	906340785
pin_chr1	Pt1G32290.1	907226634	907226913
pin_chr1	Pt1G32300.1	907542449	907543586
pin_chr1	Pt1G32320.1	907898330	907899380
pin_chr1	Pt1G32330.1	908374694	908376537
pin_chr1	Pt1G32340.2	909038221	909041056
pin_chr1	Pt1G32360.1	909215604	909215781
pin_chr1	Pt1G32370.1	909519272	909521085
pin_chr1	Pt1G32380.1	909690712	909691360
pin_chr1	Pt1G32390.1	909691861	909693011
pin_chr1	Pt1G32410.1	910219263	910220426
pin_chr1	Pt1G32420.1	910364094	910366510
pin_chr1	Pt1G32430.1	910400888	910401189
pin_chr1	Pt1G32450.1	911826073	911827933
pin_chr1	Pt1G32460.1	911863446	911864282
pin_chr1	Pt1G32470.1	912029305	912029701
pin_chr1	Pt1G32490.1	912049529	912050753
pin_chr1	Pt1G32500.1	912786858	912789624
pin_chr1	Pt1G32510.1	913295745	913300054
pin_chr1	Pt1G32520.1	913301755	913303179
pin_chr1	Pt1G32530.1	913646361	913648187
pin_chr1	Pt1G32540.1	914404809	914405046
pin_chr1	Pt1G32550.1	914671749	914672235
pin_chr1	Pt1G32560.1	914696748	914697225
pin_chr1	Pt1G32570.1	915181672	915183428
pin_chr1	Pt1G32580.1	915384020	915385806
pin_chr1	Pt1G32590.1	915412547	915413945
pin_chr1	Pt1G32600.1	916192556	916194084
pin_chr1	Pt1G32610.1	916743117	916743489
pin_chr1	Pt1G32620.1	916745079	916745691
pin_chr1	Pt1G32630.1	916879140	916880309
pin_chr1	Pt1G32640.1	916916607	916918343
pin_chr1	Pt1G32650.1	917337227	917338376
pin_chr1	Pt1G32660.1	917505707	917506799
pin_chr1	Pt1G32670.1	917507507	917508719
pin_chr1	Pt1G32680.1	917546548	917547714
pin_chr1	Pt1G32700.1	918051193	918053232
pin_chr1	Pt1G32710.1	918215578	918218770
pin_chr1	Pt1G32720.1	918219098	918220011
pin_chr1	Pt1G32730.1	918548631	918549651
pin_chr1	Pt1G32740.1	918795410	918796576
pin_chr1	Pt1G32750.1	919262676	919264318
pin_chr1	Pt1G32760.2	919428444	919441634
pin_chr1	Pt1G32770.1	919753744	919755206
pin_chr1	Pt1G32780.1	920332292	920342994
pin_chr1	Pt1G32790.1	920415809	920418320
pin_chr1	Pt1G32800.1	920888607	920894584
pin_chr1	Pt1G32810.1	920935943	920937305
pin_chr1	Pt1G32830.1	920948106	920949447
pin_chr1	Pt1G32840.1	922234271	922238436
pin_chr1	Pt1G32850.1	922765736	922766969
pin_chr1	Pt1G32860.1	922910260	922913304
pin_chr1	Pt1G32880.1	922921021	922921938
pin_chr1	Pt1G32890.1	922922417	922923049
pin_chr1	Pt1G32900.1	922948400	922950543
pin_chr1	Pt1G32910.1	922978951	922980343
pin_chr1	Pt1G32920.1	923017600	923020439
pin_chr1	Pt1G32930.1	923024037	923024400
pin_chr1	Pt1G32940.1	923218980	923221113
pin_chr1	Pt1G32950.1	923430365	923431689
pin_chr1	Pt1G32960.1	923481810	923487417
pin_chr1	Pt1G32970.1	924284327	924299109
pin_chr1	Pt1G32980.1	924704136	924704868
pin_chr1	Pt1G32990.1	924730875	924732402
pin_chr1	Pt1G33000.1	924749581	924749761
pin_chr1	Pt1G33010.3	924984437	924990983
pin_chr1	Pt1G33020.1	925127307	925127505
pin_chr1	Pt1G33030.1	925574454	925575753
pin_chr1	Pt1G33040.1	925586222	925586535
pin_chr1	Pt1G33050.1	925680804	925681111
pin_chr1	Pt1G33060.1	925872823	925874308
pin_chr1	Pt1G33070.1	926296010	926638721
pin_chr1	Pt1G33080.1	926700629	926704260
pin_chr1	Pt1G33090.1	927488115	927492108
pin_chr1	Pt1G33100.1	927618229	927619197
pin_chr1	Pt1G33110.1	927660632	927660869
pin_chr1	Pt1G33120.1	928053680	928055124
pin_chr1	Pt1G33140.1	928189324	928189773
pin_chr1	Pt1G33150.1	928503985	928504639
pin_chr1	Pt1G33160.1	928505957	928506284
pin_chr1	Pt1G33170.1	928528147	928528906
pin_chr1	Pt1G33180.1	929031964	929036882
pin_chr1	Pt1G33190.1	929472746	929473501
pin_chr1	Pt1G33200.1	929483721	929484504
pin_chr1	Pt1G33210.1	929515552	929530894
pin_chr1	Pt1G33220.1	929638790	929639039
pin_chr1	Pt1G33230.1	930077716	930078237
pin_chr1	Pt1G33240.1	931094834	931097784
pin_chr1	Pt1G33250.2	931598749	931605369
pin_chr1	Pt1G33260.1	931731993	931732281
pin_chr1	Pt1G33270.1	931847099	931850596
pin_chr1	Pt1G33280.1	931885769	931886057
pin_chr1	Pt1G33290.1	932203230	932203888
pin_chr1	Pt1G33300.1	932224706	932225030
pin_chr1	Pt1G33310.1	933582378	933582576
pin_chr1	Pt1G33320.1	934389938	934391232
pin_chr1	Pt1G33330.1	934402611	934403024
pin_chr1	Pt1G33340.1	934483430	934484725
pin_chr1	Pt1G33350.1	934529497	934530872
pin_chr1	Pt1G33360.1	934839491	934841024
pin_chr1	Pt1G33370.1	934929903	934932978
pin_chr1	Pt1G33380.1	935625544	935626588
pin_chr1	Pt1G33400.1	935676609	935677251
pin_chr1	Pt1G33410.1	936572825	936574652
pin_chr1	Pt1G33420.2	936907638	936908103
pin_chr1	Pt1G33430.1	937088706	937226072
pin_chr1	Pt1G33440.1	937931172	937934270
pin_chr1	Pt1G33450.1	938067708	938068409
pin_chr1	Pt1G33460.1	938068923	938071137
pin_chr1	Pt1G33470.1	938145285	938146789
pin_chr1	Pt1G33480.1	938272716	938276045
pin_chr1	Pt1G33510.1	938406837	938407281
pin_chr1	Pt1G33520.1	938920595	938925428
pin_chr1	Pt1G33530.1	939271913	939272255
pin_chr1	Pt1G33540.1	939638628	939651886
pin_chr1	Pt1G33550.1	939666019	939667655
pin_chr1	Pt1G33560.1	939671527	939672274
pin_chr1	Pt1G33570.1	940168349	940176827
pin_chr1	Pt1G33580.1	940326769	940328619
pin_chr1	Pt1G33590.1	940328967	940329431
pin_chr1	Pt1G33600.1	940330608	940330779
pin_chr1	Pt1G33610.4	940383855	940571038
pin_chr1	Pt1G33620.1	941098838	941100016
pin_chr1	Pt1G33630.1	941100628	941101043
pin_chr1	Pt1G33640.1	941337327	941340778
pin_chr1	Pt1G33650.1	941424445	941550369
pin_chr1	Pt1G33660.1	941595867	941599454
pin_chr1	Pt1G33670.1	941644337	941646488
pin_chr1	Pt1G33680.1	941679017	941749855
pin_chr1	Pt1G33690.1	941905440	941915567
pin_chr1	Pt1G33710.1	942680208	942681373
pin_chr1	Pt1G33720.1	943031622	943032750
pin_chr1	Pt1G33730.8	944276139	944279345
pin_chr1	Pt1G33740.2	944342086	944342713
pin_chr1	Pt1G33750.1	944381434	944384290
pin_chr1	Pt1G33760.1	944405200	944405952
pin_chr1	Pt1G33770.1	944626887	944627808
pin_chr1	Pt1G33780.1	944660447	944660813
pin_chr1	Pt1G33790.2	945178346	945179340
pin_chr1	Pt1G33800.1	946148414	946148900
pin_chr1	Pt1G33820.1	946229718	946230159
pin_chr1	Pt1G33830.1	946497879	946499142
pin_chr1	Pt1G33840.3	946799944	946806789
pin_chr1	Pt1G33850.1	946826453	946827716
pin_chr1	Pt1G33860.1	946883592	946883910
pin_chr1	Pt1G33870.1	946947277	946948221
pin_chr1	Pt1G33880.1	947132632	947132902
pin_chr1	Pt1G33890.1	947406792	947408232
pin_chr1	Pt1G33900.1	947585547	947588340
pin_chr1	Pt1G33910.1	947591772	947593968
pin_chr1	Pt1G33920.1	947595764	947815777
pin_chr1	Pt1G33930.1	947826476	948106727
pin_chr1	Pt1G33940.1	948304469	948306006
pin_chr1	Pt1G33950.1	948404613	948604140
pin_chr1	Pt1G33970.1	948788095	948794112
pin_chr1	Pt1G33980.1	948796795	948892282
pin_chr1	Pt1G33990.4	949357648	949460742
pin_chr1	Pt1G34000.1	949497271	949504249
pin_chr1	Pt1G34010.1	949529059	949529522
pin_chr1	Pt1G34020.1	949720283	949748220
pin_chr1	Pt1G34030.1	949937610	950203873
pin_chr1	Pt1G34040.1	950925389	950926298
pin_chr1	Pt1G34050.1	951618001	951660467
pin_chr1	Pt1G34060.1	951688442	951690207
pin_chr1	Pt1G34070.1	952012620	952017269
pin_chr1	Pt1G34080.1	952362187	952364614
pin_chr1	Pt1G34090.1	952681367	952692306
pin_chr1	Pt1G34100.1	952693007	952697678
pin_chr1	Pt1G34120.1	952860622	952959985
pin_chr1	Pt1G34130.1	954616252	954617040
pin_chr1	Pt1G34140.2	955150138	955160187
pin_chr1	Pt1G34150.1	955162294	955163003
pin_chr1	Pt1G34160.1	957638348	957685340
pin_chr1	Pt1G34170.1	958067610	958073976
pin_chr1	Pt1G34180.1	959569372	959569940
pin_chr1	Pt1G34190.1	959889104	959889446
pin_chr1	Pt1G34200.1	960015675	960016536
pin_chr1	Pt1G34210.1	960358544	960360002
pin_chr1	Pt1G34220.1	960440355	960440981
pin_chr1	Pt1G34230.7	960672753	960805232
pin_chr1	Pt1G34250.1	960817809	960818223
pin_chr1	Pt1G34260.1	960825299	960825830
pin_chr1	Pt1G34270.3	960922334	960923478
pin_chr1	Pt1G34280.1	961129858	961130401
pin_chr1	Pt1G34270.2	961154388	961156422
pin_chr1	Pt1G34290.1	961233977	961274413
pin_chr1	Pt1G34300.1	961274655	961515972
pin_chr1	Pt1G34270.1	961649714	961651857
pin_chr1	Pt1G34310.1	962005995	962008666
pin_chr1	Pt1G34330.1	962081961	962162288
pin_chr1	Pt1G34340.1	962452687	962469253
pin_chr1	Pt1G34350.1	962572812	962573430
pin_chr1	Pt1G34360.1	962581590	962583439
pin_chr1	Pt1G34370.1	962670222	962673959
pin_chr1	Pt1G34380.1	962824388	962825825
pin_chr1	Pt1G34390.9	963086279	963325494
pin_chr1	Pt1G34410.1	963374770	963376874
pin_chr1	Pt1G34420.1	963710697	964262305
pin_chr1	Pt1G34430.1	964497698	964502749
pin_chr1	Pt1G34440.3	964992047	965178420
pin_chr1	Pt1G34450.9	965231547	965235524
pin_chr1	Pt1G34460.1	965493864	965494690
pin_chr1	Pt1G34470.1	965617376	965618270
pin_chr1	Pt1G34480.1	965619198	965621269
pin_chr1	Pt1G34490.1	965670215	965811727
pin_chr1	Pt1G34500.1	965811943	965862863
pin_chr1	Pt1G34520.1	965882862	965883454
pin_chr1	Pt1G34540.3	966286739	966289721
pin_chr1	Pt1G34560.1	966314753	966317062
pin_chr1	Pt1G34570.1	966607184	966613739
pin_chr1	Pt1G34580.1	966789829	966790186
pin_chr1	Pt1G34590.1	966842301	967000117
pin_chr1	Pt1G34600.1	967214488	967215291
pin_chr1	Pt1G34610.1	967215570	967216162
pin_chr1	Pt1G34620.1	967248973	967625930
pin_chr1	Pt1G34630.1	967805395	967805724
pin_chr1	Pt1G34640.1	967814608	967815066
pin_chr1	Pt1G34650.1	968152754	968153343
pin_chr1	Pt1G34660.1	968890631	968890989
pin_chr1	Pt1G34680.1	969618275	969626051
pin_chr1	Pt1G34690.1	969777950	969782693
pin_chr1	Pt1G34700.1	969979403	969980233
pin_chr1	Pt1G34710.1	970357416	970379898
pin_chr1	Pt1G34720.1	970994655	970999677
pin_chr1	Pt1G34730.1	971236816	971237090
pin_chr1	Pt1G34740.1	971801316	971802895
pin_chr1	Pt1G34750.1	971869193	971872815
pin_chr1	Pt1G34760.1	972063595	972064408
pin_chr1	Pt1G34770.1	972418992	972422402
pin_chr1	Pt1G34790.1	972645427	972648478
pin_chr1	Pt1G34800.1	972683854	972693611
pin_chr1	Pt1G34810.1	972893599	972894053
pin_chr1	Pt1G34820.1	972910158	972910652
pin_chr1	Pt1G34830.1	972920776	972921320
pin_chr1	Pt1G34840.1	973011249	973016016
pin_chr1	Pt1G34850.1	973631821	973633155
pin_chr1	Pt1G34860.1	973987401	973987734
pin_chr1	Pt1G34870.1	974139954	974410181
pin_chr1	Pt1G34880.3	974421774	974426837
pin_chr1	Pt1G34890.2	974580483	974591077
pin_chr1	Pt1G34900.1	974858819	974860273
pin_chr1	Pt1G34910.1	975438075	975443567
pin_chr1	Pt1G34920.1	975777449	975779772
pin_chr1	Pt1G34930.1	976267243	976274164
pin_chr1	Pt1G34940.2	976278655	976288205
pin_chr1	Pt1G34950.1	976402918	976405960
pin_chr1	Pt1G34960.1	976675822	976701112
pin_chr1	Pt1G34970.4	976891774	977108828
pin_chr1	Pt1G34990.1	977751857	977755168
pin_chr1	Pt1G35000.1	979698445	979829583
pin_chr1	Pt1G35010.1	981221978	981222525
pin_chr1	Pt1G35020.1	982585927	982750859
pin_chr1	Pt1G35030.1	983627801	983629840
pin_chr1	Pt1G35040.1	983960575	983962226
pin_chr1	Pt1G35050.1	984157663	984158959
pin_chr1	Pt1G35060.5	984519693	984600976
pin_chr1	Pt1G35070.1	984686428	984690850
pin_chr1	Pt1G35080.1	985592593	985593219
pin_chr1	Pt1G35090.1	985714753	985715165
pin_chr1	Pt1G35100.1	985950071	985950926
pin_chr1	Pt1G35110.1	985958173	985958827
pin_chr1	Pt1G35120.1	985987410	985987719
pin_chr1	Pt1G35130.1	986037779	986039025
pin_chr1	Pt1G35140.1	986144272	986145471
pin_chr1	Pt1G35150.2	986168088	986178310
pin_chr1	Pt1G35160.1	986307563	986307908
pin_chr1	Pt1G35180.1	986309253	986309820
pin_chr1	Pt1G35190.1	986754136	986754717
pin_chr1	Pt1G35200.1	986810833	986813093
pin_chr1	Pt1G35210.1	987299490	987301611
pin_chr1	Pt1G35220.1	987641510	987641832
pin_chr1	Pt1G35230.1	987651634	987653060
pin_chr1	Pt1G35240.1	988075121	988076556
pin_chr1	Pt1G35250.1	988264645	988265022
pin_chr1	Pt1G35260.1	989136965	989138822
pin_chr1	Pt1G35270.1	990109946	990110289
pin_chr1	Pt1G35280.1	990440464	990441199
pin_chr1	Pt1G35290.1	990844561	990845830
pin_chr1	Pt1G35300.1	991041591	991042183
pin_chr1	Pt1G35310.2	991281592	991283080
pin_chr1	Pt1G35320.1	991443862	991485958
pin_chr1	Pt1G35330.1	991618128	991621555
pin_chr1	Pt1G35340.1	991800758	991802026
pin_chr1	Pt1G35350.1	992428728	992429887
pin_chr1	Pt1G35360.1	993417260	993418092
pin_chr1	Pt1G35370.1	993953655	993954731
pin_chr1	Pt1G35380.1	994807219	994808371
pin_chr1	Pt1G35390.1	995136343	995137519
pin_chr1	Pt1G35400.1	995386328	995389283
pin_chr1	Pt1G35420.1	995557590	995558668
pin_chr1	Pt1G35430.1	995747529	995751061
pin_chr1	Pt1G35440.1	996280058	996280479
pin_chr1	Pt1G35450.6	996297893	996304843
pin_chr1	Pt1G35460.1	996712396	996713326
pin_chr1	Pt1G35470.1	996738864	996996807
pin_chr1	Pt1G35480.1	997059060	997202298
pin_chr1	Pt1G35490.10	997608356	997690349
pin_chr1	Pt1G35500.4	998024160	998399421
pin_chr1	Pt1G35510.1	998623273	998623883
pin_chr1	Pt1G35520.1	998875792	998881846
pin_chr1	Pt1G35530.1	1000113375	1000114130
pin_chr1	Pt1G35540.1	1000384126	1000387436
pin_chr1	Pt1G35550.4	1000410048	1000434968
pin_chr1	Pt1G35560.1	1000511534	1000512456
pin_chr1	Pt1G35570.1	1000586071	1000595221
pin_chr1	Pt1G35580.1	1000696133	1000739912
pin_chr1	Pt1G35590.1	1001174353	1001180410
pin_chr1	Pt1G35600.1	1001460599	1001468641
pin_chr1	Pt1G35610.1	1002074548	1002076126
pin_chr1	Pt1G35620.1	1002614278	1002629802
pin_chr1	Pt1G35630.1	1002699050	1002701378
pin_chr1	Pt1G35640.14	1002805164	1002876033
pin_chr1	Pt1G35660.13	1003436899	1003461188
pin_chr1	Pt1G35680.1	1003731927	1003733557
pin_chr1	Pt1G35700.1	1005210745	1005211201
pin_chr1	Pt1G35710.1	1005681792	1005682782
pin_chr1	Pt1G35730.1	1005713238	1005715002
pin_chr1	Pt1G35740.1	1005746115	1005766041
pin_chr1	Pt1G35750.1	1006732646	1006734108
pin_chr1	Pt1G35760.1	1007162014	1007243816
pin_chr1	Pt1G35770.1	1007425615	1007426508
pin_chr1	Pt1G35780.1	1007715670	1007716215
pin_chr1	Pt1G35790.1	1007740669	1007746971
pin_chr1	Pt1G35800.1	1007881603	1007882317
pin_chr1	Pt1G35810.1	1007892174	1007893393
pin_chr1	Pt1G35820.1	1007893597	1007894161
pin_chr1	Pt1G35830.1	1008231455	1008232105
pin_chr1	Pt1G35840.1	1009505555	1009507827
pin_chr1	Pt1G35860.1	1009916112	1009924904
pin_chr1	Pt1G35870.1	1010015722	1010016894
pin_chr1	Pt1G35880.1	1010060113	1010060272
pin_chr1	Pt1G35890.1	1010149854	1010150404
pin_chr1	Pt1G35900.1	1010397512	1010399648
pin_chr1	Pt1G35910.1	1010469374	1010469902
pin_chr1	Pt1G35920.1	1010750271	1010754766
pin_chr1	Pt1G35930.3	1010877843	1010879385
pin_chr1	Pt1G35950.1	1011143131	1011143645
pin_chr1	Pt1G35960.1	1011144165	1011144692
pin_chr1	Pt1G35970.1	1011462031	1011464637
pin_chr1	Pt1G35990.1	1011905201	1011907046
pin_chr1	Pt1G36000.1	1011922579	1011927886
pin_chr1	Pt1G36010.1	1012077234	1012077898
pin_chr1	Pt1G36020.4	1012548503	1012895598
pin_chr1	Pt1G36040.1	1014106172	1014111758
pin_chr1	Pt1G36050.1	1014164845	1014165807
pin_chr1	Pt1G36060.1	1014468227	1014480895
pin_chr1	Pt1G36070.1	1014641367	1014741946
pin_chr1	Pt1G36080.1	1015228324	1015229349
pin_chr1	Pt1G36090.1	1015238283	1015267811
pin_chr1	Pt1G36100.1	1015637695	1015638220
pin_chr1	Pt1G36110.1	1015647596	1015648752
pin_chr1	Pt1G36120.1	1015655133	1015714162
pin_chr1	Pt1G36130.1	1016051894	1016053259
pin_chr1	Pt1G36140.10	1016175072	1016265682
pin_chr1	Pt1G36150.3	1016497576	1016573795
pin_chr1	Pt1G36160.1	1016650033	1016656123
pin_chr1	Pt1G36210.1	1017019429	1017027889
pin_chr1	Pt1G36220.4	1017496761	1017514919
pin_chr1	Pt1G36230.1	1017531074	1017532225
pin_chr1	Pt1G36240.1	1017555098	1017559014
pin_chr1	Pt1G36250.1	1017723059	1017732596
pin_chr1	Pt1G36270.1	1017897992	1017900125
pin_chr1	Pt1G36280.1	1018540119	1018546335
pin_chr1	Pt1G36290.3	1018574420	1018578236
pin_chr1	Pt1G36300.2	1018825466	1018899129
pin_chr1	Pt1G36310.1	1019063273	1019063975
pin_chr1	Pt1G36320.6	1019074302	1019241848
pin_chr1	Pt1G36330.1	1019439467	1019541906
pin_chr1	Pt1G36340.9	1019820908	1019834882
pin_chr1	Pt1G36350.1	1020241521	1020242505
pin_chr1	Pt1G36360.1	1020253017	1020253872
pin_chr1	Pt1G36370.1	1020603696	1020611068
pin_chr1	Pt1G36380.1	1021054141	1021054494
pin_chr1	Pt1G36390.1	1021385632	1021385987
pin_chr1	Pt1G36400.1	1021475987	1021477138
pin_chr1	Pt1G36410.1	1022419580	1022420589
pin_chr1	Pt1G36420.1	1022539577	1022540585
pin_chr1	Pt1G36430.1	1022866024	1022867135
pin_chr1	Pt1G36440.1	1024143538	1024144385
pin_chr1	Pt1G36450.1	1024363029	1024364185
pin_chr1	Pt1G36460.1	1024397204	1024398287
pin_chr1	Pt1G36470.1	1024398684	1024399068
pin_chr1	Pt1G36480.1	1024413981	1024414414
pin_chr1	Pt1G36490.1	1024617658	1024618743
pin_chr1	Pt1G36500.1	1024641983	1024642871
pin_chr1	Pt1G36510.1	1024645967	1024646375
pin_chr1	Pt1G36520.1	1024697810	1024699421
pin_chr1	Pt1G36530.2	1024720307	1024722687
pin_chr1	Pt1G36540.1	1025457307	1025470270
pin_chr1	Pt1G36550.1	1025477278	1025483712
pin_chr1	Pt1G36560.1	1025587804	1025690042
pin_chr1	Pt1G36570.1	1025726479	1025734995
pin_chr1	Pt1G36580.1	1025899584	1025899791
pin_chr1	Pt1G36590.1	1026028083	1026029088
pin_chr1	Pt1G36600.1	1026114571	1026114760
pin_chr1	Pt1G36610.1	1026137840	1026138217
pin_chr1	Pt1G36620.1	1026152415	1026154458
pin_chr1	Pt1G36630.1	1026396226	1026397474
pin_chr1	Pt1G36640.1	1026658513	1026659377
pin_chr1	Pt1G36650.1	1026718418	1026719626
pin_chr1	Pt1G36660.1	1026742317	1026742722
pin_chr1	Pt1G36670.1	1026759833	1026765276
pin_chr1	Pt1G36680.1	1026814462	1026815656
pin_chr1	Pt1G36690.1	1026979579	1026984875
pin_chr1	Pt1G36700.1	1027033803	1027035002
pin_chr1	Pt1G36710.1	1027155438	1027155693
pin_chr1	Pt1G36720.1	1027156538	1027157222
pin_chr1	Pt1G36730.1	1027312604	1027316776
pin_chr1	Pt1G36740.1	1027330334	1027331184
pin_chr1	Pt1G36750.1	1027589372	1027590569
pin_chr1	Pt1G36760.2	1027617153	1027619589
pin_chr1	Pt1G36770.1	1027619810	1027623847
pin_chr1	Pt1G36780.9	1027927495	1027972902
pin_chr1	Pt1G36790.1	1028245502	1028250910
pin_chr1	Pt1G36800.1	1028465392	1028469586
pin_chr1	Pt1G36810.1	1028533478	1028536321
pin_chr1	Pt1G36820.1	1028547511	1028548245
pin_chr1	Pt1G36830.1	1028624351	1028624729
pin_chr1	Pt1G36840.1	1028626181	1028632715
pin_chr1	Pt1G36850.3	1028733218	1028734374
pin_chr1	Pt1G36860.1	1028790967	1028791568
pin_chr1	Pt1G36870.1	1028857148	1028858346
pin_chr1	Pt1G36880.1	1029113052	1029113902
pin_chr1	Pt1G36890.1	1029221888	1029222631
pin_chr1	Pt1G36900.1	1029222658	1029317623
pin_chr1	Pt1G36910.1	1029377499	1029378575
pin_chr1	Pt1G36920.1	1029786935	1029787226
pin_chr1	Pt1G36930.1	1030152883	1030153989
pin_chr1	Pt1G36940.1	1030502290	1030502763
pin_chr1	Pt1G36950.5	1030539677	1030540566
pin_chr1	Pt1G36960.1	1030730987	1030732356
pin_chr1	Pt1G36970.1	1030732905	1030737902
pin_chr1	Pt1G36980.1	1030741832	1030743736
pin_chr1	Pt1G36990.1	1030748538	1030748799
pin_chr1	Pt1G37000.1	1030761869	1030762224
pin_chr1	Pt1G37010.1	1030912518	1030916062
pin_chr1	Pt1G37020.1	1030961937	1030962973
pin_chr1	Pt1G37030.1	1031098709	1031099718
pin_chr1	Pt1G37040.1	1031730885	1031731975
pin_chr1	Pt1G37050.1	1032267132	1032268338
pin_chr1	Pt1G37060.1	1032313926	1032314610
pin_chr1	Pt1G37070.1	1032421401	1032422788
pin_chr1	Pt1G37080.1	1032423383	1032743505
pin_chr1	Pt1G37090.1	1032931959	1032958180
pin_chr1	Pt1G37100.1	1033216130	1033231337
pin_chr1	Pt1G37110.1	1033546149	1033546948
pin_chr1	Pt1G37120.7	1033621945	1033722987
pin_chr1	Pt1G37130.1	1034110129	1034120268
pin_chr1	Pt1G37140.1	1034304213	1034326929
pin_chr1	Pt1G37150.1	1034447149	1034458780
pin_chr1	Pt1G37160.10	1035238038	1035522885
pin_chr1	Pt1G37170.1	1036037558	1036038509
pin_chr1	Pt1G37180.1	1036557798	1036558730
pin_chr1	Pt1G37190.1	1036583702	1036584949
pin_chr1	Pt1G37200.1	1036586033	1036586694
pin_chr1	Pt1G37210.2	1036785493	1036887379
pin_chr1	Pt1G37220.1	1037039205	1037042621
pin_chr1	Pt1G37230.1	1037090866	1037092025
pin_chr1	Pt1G37240.1	1037208018	1037208946
pin_chr1	Pt1G37250.1	1037328011	1037328655
pin_chr1	Pt1G37260.1	1037328928	1037329337
pin_chr1	Pt1G37270.1	1037420467	1037421204
pin_chr1	Pt1G37280.1	1037869127	1037875115
pin_chr1	Pt1G37290.1	1038078349	1038086428
pin_chr1	Pt1G37300.1	1038126663	1038580844
pin_chr1	Pt1G37310.1	1038760480	1038865810
pin_chr1	Pt1G37320.1	1038959158	1038959487
pin_chr1	Pt1G37330.1	1039052956	1039056766
pin_chr1	Pt1G37340.1	1039381416	1039394608
pin_chr1	Pt1G37350.1	1039511079	1039512175
pin_chr1	Pt1G37360.1	1039593822	1039594583
pin_chr1	Pt1G37370.1	1039825453	1039827472
pin_chr1	Pt1G37380.1	1040051150	1040054262
pin_chr1	Pt1G37390.1	1040385506	1040388114
pin_chr1	Pt1G37400.3	1040442010	1040448359
pin_chr1	Pt1G37410.1	1040918834	1041105140
pin_chr1	Pt1G37420.1	1041177221	1041178224
pin_chr1	Pt1G37440.1	1041578454	1041580726
pin_chr1	Pt1G37450.1	1041606077	1041608201
pin_chr1	Pt1G37460.1	1042066581	1042068999
pin_chr1	Pt1G37470.1	1042418813	1042419149
pin_chr1	Pt1G37480.1	1042489022	1042655131
pin_chr1	Pt1G37490.1	1042860261	1042861671
pin_chr1	Pt1G37500.1	1042961870	1042963760
pin_chr1	Pt1G37510.1	1043006349	1043006650
pin_chr1	Pt1G37520.1	1043015706	1043016726
pin_chr1	Pt1G37530.1	1043089562	1043090072
pin_chr1	Pt1G37540.1	1043333692	1043334315
pin_chr1	Pt1G37550.1	1043345006	1043345408
pin_chr1	Pt1G37560.1	1043560778	1043562715
pin_chr1	Pt1G37570.1	1043673149	1043825005
pin_chr1	Pt1G37580.1	1044128843	1044222715
pin_chr1	Pt1G37590.1	1044457391	1044461497
