seqnames	strand	source	type	phase	names	gene_id	start	end
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004206	CYCAS_004206	70168396	70169527
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004207	CYCAS_004207	70169649	70169892
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004208	CYCAS_004208	70214086	70415077
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004209	CYCAS_004209	70502351	70504274
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004210	CYCAS_004210	70617642	70771786
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004211	CYCAS_004211	70844515	70948121
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004212	CYCAS_004212	71165534	71449140
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004213	CYCAS_004213	71467890	71950038
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004214	CYCAS_004214	71960945	71961269
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004215	CYCAS_004215	72059161	72152755
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004216	CYCAS_004216	72179079	72182255
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004217	CYCAS_004217	72220161	72262114
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004218	CYCAS_004218	72345517	72348473
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004219	CYCAS_004219	72579357	72580703
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004220	CYCAS_004220	72659599	72691654
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004221	CYCAS_004221	72758442	72759196
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004222	CYCAS_004222	72942990	73081154
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004223	CYCAS_004223	73117326	73150159
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004224	CYCAS_004224	73253827	73254379
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004225	CYCAS_004225	73357840	73358594
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004226	CYCAS_004226	73387307	73590966
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004227	CYCAS_004227	73617580	73619391
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004228	CYCAS_004228	73679147	73909057
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004229	CYCAS_004229	74022588	74210974
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004230	CYCAS_004230	74296716	74966583
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004231	CYCAS_004231	75139286	75140246
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004232	CYCAS_004232	75191243	75540557
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004233	CYCAS_004233	75601743	75967607
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004234	CYCAS_004234	76004347	76005147
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004235	CYCAS_004235	76089721	76793090
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004236	CYCAS_004236	78140036	78140433
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004237	CYCAS_004237	78140628	78141144
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004238	CYCAS_004238	78170610	78270383
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004239	CYCAS_004239	78371915	78498731
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004240	CYCAS_004240	78563668	78564094
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004241	CYCAS_004241	78572685	78572991
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004242	CYCAS_004242	78573041	78573644
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004243	CYCAS_004243	78619547	78701238
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004244	CYCAS_004244	78978465	79037766
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004245	CYCAS_004245	79095869	79155298
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004246	CYCAS_004246	79155493	79156174
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004247	CYCAS_004247	79191107	79228012
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004248	CYCAS_004248	79277863	79416360
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004249	CYCAS_004249	80295178	80577619
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004250	CYCAS_004250	80578178	80578640
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004251	CYCAS_004251	80793223	80992469
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004252	CYCAS_004252	81092034	81543538
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004253	CYCAS_004253	81648587	81649145
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004254	CYCAS_004254	81694251	81707801
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004255	CYCAS_004255	81780634	81781148
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004256	CYCAS_004256	81915960	81916394
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004257	CYCAS_004257	81942792	82248292
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004258	CYCAS_004258	82342914	82344515
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004259	CYCAS_004259	82430615	82432054
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004260	CYCAS_004260	82499740	82504696
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004261	CYCAS_004261	82539778	82542052
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004262	CYCAS_004262	82600143	83056300
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004263	CYCAS_004263	83057005	83111894
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004264	CYCAS_004264	83227618	83484552
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004265	CYCAS_004265	83515911	83519610
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004266	CYCAS_004266	83696447	83697676
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004267	CYCAS_004267	83794245	83886439
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004268	CYCAS_004268	83937731	83939817
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004269	CYCAS_004269	84064165	84066053
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004270	CYCAS_004270	84190849	84193878
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004271	CYCAS_004271	84266875	84315111
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004272	CYCAS_004272	84315191	84658497
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004273	CYCAS_004273	84848810	85014008
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004274	CYCAS_004274	85014279	85015422
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004275	CYCAS_004275	85216278	85433304
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004276	CYCAS_004276	85721532	85773162
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004277	CYCAS_004277	85862284	85909262
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004278	CYCAS_004278	85938011	85939832
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004279	CYCAS_004279	85993738	86299964
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004280	CYCAS_004280	86395170	86883966
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004281	CYCAS_004281	86970380	86970662
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004282	CYCAS_004282	87025279	87311953
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004283	CYCAS_004283	87386610	87518658
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004284	CYCAS_004284	87635192	87635788
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004285	CYCAS_004285	87713166	87713642
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004286	CYCAS_004286	88195383	88197142
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004287	CYCAS_004287	88197149	88280523
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004288	CYCAS_004288	88900764	88923930
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004289	CYCAS_004289	89014609	89052153
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004290	CYCAS_004290	89052359	89054475
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004291	CYCAS_004291	89208562	89230943
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004292	CYCAS_004292	89369218	89613810
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004293	CYCAS_004293	89709192	89722899
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004294	CYCAS_004294	89858118	90456794
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004295	CYCAS_004295	90522421	90522931
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004296	CYCAS_004296	90734085	90932717
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004297	CYCAS_004297	91071478	91074673
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004298	CYCAS_004298	91268685	91308080
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004299	CYCAS_004299	91335217	91760269
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004300	CYCAS_004300	91973865	92220727
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004301	CYCAS_004301	92232712	92233225
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004302	CYCAS_004302	92366099	92991548
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004303	CYCAS_004303	93023739	93033393
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004304	CYCAS_004304	93176014	93913288
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004305	CYCAS_004305	93921008	94012708
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004306	CYCAS_004306	94035332	94100671
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004307	CYCAS_004307	94256792	94347099
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004308	CYCAS_004308	94430870	94517384
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004309	CYCAS_004309	94517600	94519780
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004310	CYCAS_004310	94522441	94522918
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004311	CYCAS_004311	94523186	94524597
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004312	CYCAS_004312	94548354	94938084
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004313	CYCAS_004313	94938145	95081727
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004314	CYCAS_004314	95143925	95296819
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004315	CYCAS_004315	95344144	95346261
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004316	CYCAS_004316	95449350	95449818
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004317	CYCAS_004317	95696962	95940914
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004318	CYCAS_004318	96262243	96263344
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004319	CYCAS_004319	96269473	96272091
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004320	CYCAS_004320	96296495	96297059
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004321	CYCAS_004321	96338824	96339185
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004322	CYCAS_004322	96339253	96400305
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004323	CYCAS_004323	96471754	96473206
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004324	CYCAS_004324	96563942	96564403
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004325	CYCAS_004325	96569856	96748422
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004326	CYCAS_004326	96898725	97250844
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004327	CYCAS_004327	97307374	97935449
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004328	CYCAS_004328	98019628	98020570
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004329	CYCAS_004329	98020650	98163711
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004330	CYCAS_004330	98164016	98166840
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004331	CYCAS_004331	98278218	98482763
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004332	CYCAS_004332	98559998	98560295
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004333	CYCAS_004333	98629955	98630914
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004334	CYCAS_004334	98666427	98699871
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004335	CYCAS_004335	98700407	98817065
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004336	CYCAS_004336	98860725	99031218
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004337	CYCAS_004337	99117539	99230096
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004338	CYCAS_004338	99429513	99756471
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004339	CYCAS_004339	99935995	100021002
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004340	CYCAS_004340	100212350	100582747
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004341	CYCAS_004341	100654960	100657607
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004342	CYCAS_004342	100657649	100831040
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004343	CYCAS_004343	100833675	100834089
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004344	CYCAS_004344	100926308	101653514
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004345	CYCAS_004345	101785793	101786171
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004346	CYCAS_004346	102000776	102045587
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004347	CYCAS_004347	102093870	102094316
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004348	CYCAS_004348	102094790	102141062
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004349	CYCAS_004349	102271234	102440499
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004350	CYCAS_004350	102623807	102832175
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004351	CYCAS_004351	102859122	103420907
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004352	CYCAS_004352	103637748	103913267
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004353	CYCAS_004353	104056864	104060076
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004354	CYCAS_004354	104131259	104403216
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004355	CYCAS_004355	104485042	105007767
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004356	CYCAS_004356	105097822	105545286
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004357	CYCAS_004357	105631794	105968920
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004358	CYCAS_004358	106056680	106101182
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004359	CYCAS_004359	106205324	106208961
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004360	CYCAS_004360	106253988	106255959
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004361	CYCAS_004361	106256477	106286135
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004362	CYCAS_004362	106337696	106341523
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004363	CYCAS_004363	106433710	106436331
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004364	CYCAS_004364	106517965	106534220
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004365	CYCAS_004365	106534298	106679995
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004366	CYCAS_004366	106844904	106845381
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004367	CYCAS_004367	106846055	107022851
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004368	CYCAS_004368	107339140	107339428
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004369	CYCAS_004369	107417222	107491309
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004370	CYCAS_004370	107495463	107611983
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004371	CYCAS_004371	107612037	108013738
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004372	CYCAS_004372	108164601	108191673
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004373	CYCAS_004373	108381074	108387178
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004374	CYCAS_004374	108519586	108521193
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004375	CYCAS_004375	108521243	108525833
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004376	CYCAS_004376	108533923	108540249
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004377	CYCAS_004377	108645836	108674861
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004378	CYCAS_004378	108675549	108825416
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004379	CYCAS_004379	108952147	109011745
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004380	CYCAS_004380	109075547	109403575
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004381	CYCAS_004381	109453376	109710827
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004382	CYCAS_004382	109760610	109767122
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004383	CYCAS_004383	110011549	110014516
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004384	CYCAS_004384	110254341	110407701
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004385	CYCAS_004385	110464514	110503844
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004386	CYCAS_004386	110690994	110691821
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004387	CYCAS_004387	110692060	110694069
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004388	CYCAS_004388	110802802	110806613
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004389	CYCAS_004389	110817739	110874625
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004390	CYCAS_004390	111026767	111205264
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004391	CYCAS_004391	111250508	111269390
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004392	CYCAS_004392	111584207	111586210
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004393	CYCAS_004393	111821643	111821988
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004394	CYCAS_004394	111872366	112044350
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004395	CYCAS_004395	112044700	112044943
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004396	CYCAS_004396	112319934	112322331
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004397	CYCAS_004397	112322869	112429071
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004398	CYCAS_004398	112924162	112929648
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004399	CYCAS_004399	113148471	113243528
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004400	CYCAS_004400	113416138	113641022
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004401	CYCAS_004401	113676108	113717471
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004402	CYCAS_004402	113952294	113952621
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004403	CYCAS_004403	114036846	114306656
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004404	CYCAS_004404	114335170	114520642
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004405	CYCAS_004405	114521341	114524957
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004406	CYCAS_004406	115141037	115157412
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004407	CYCAS_004407	115369628	115373057
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004408	CYCAS_004408	115632649	115789690
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004409	CYCAS_004409	115886926	115887220
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004410	CYCAS_004410	115887572	116306973
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004411	CYCAS_004411	116743443	116745585
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004412	CYCAS_004412	116784109	116784511
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004413	CYCAS_004413	116854436	116854617
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004414	CYCAS_004414	116916916	116917249
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004415	CYCAS_004415	116961169	116963382
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004416	CYCAS_004416	117157648	117157939
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004417	CYCAS_004417	117201729	117202104
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004418	CYCAS_004418	117234460	117234754
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004419	CYCAS_004419	117484994	117617266
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004420	CYCAS_004420	117617370	117619391
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004421	CYCAS_004421	117737464	117739618
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004422	CYCAS_004422	117899982	117904060
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004423	CYCAS_004423	118052490	118055516
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004424	CYCAS_004424	118159894	118567922
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004425	CYCAS_004425	118767092	118767515
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004426	CYCAS_004426	118816809	118888946
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004427	CYCAS_004427	118889082	119099633
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004428	CYCAS_004428	119207241	119209926
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004429	CYCAS_004429	119210204	119210492
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004430	CYCAS_004430	119504953	119505567
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004431	CYCAS_004431	119606051	119609748
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004432	CYCAS_004432	119796716	119798135
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004433	CYCAS_004433	120033314	120033608
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004434	CYCAS_004434	120124557	120128109
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004435	CYCAS_004435	120209735	120266004
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004436	CYCAS_004436	120396315	120401369
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004437	CYCAS_004437	120485188	120669598
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004438	CYCAS_004438	120809466	120810254
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004439	CYCAS_004439	120867624	120867981
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004440	CYCAS_004440	121230282	121231938
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004441	CYCAS_004441	121512794	121911572
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004442	CYCAS_004442	121996313	121998066
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004443	CYCAS_004443	122036414	122115514
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004444	CYCAS_004444	122208398	122489330
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004445	CYCAS_004445	122521948	122524865
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004446	CYCAS_004446	122615102	122666780
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004447	CYCAS_004447	122860153	122860684
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004448	CYCAS_004448	122860783	122862914
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004449	CYCAS_004449	122952869	123051028
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004450	CYCAS_004450	123051329	123054849
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004451	CYCAS_004451	123172559	123173738
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004452	CYCAS_004452	123239705	123241844
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004453	CYCAS_004453	123242021	123242315
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004454	CYCAS_004454	123362652	123401265
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004455	CYCAS_004455	123559917	123751576
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004456	CYCAS_004456	123753218	123753608
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004457	CYCAS_004457	123924069	123924717
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004458	CYCAS_004458	124067851	124068439
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004459	CYCAS_004459	124312977	124500429
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004460	CYCAS_004460	124544283	124987028
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004461	CYCAS_004461	125148478	125149114
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004462	CYCAS_004462	125416634	125419305
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004463	CYCAS_004463	125972747	125974907
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004464	CYCAS_004464	127173397	127828277
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004465	CYCAS_004465	128076641	128669251
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004466	CYCAS_004466	128669421	128674447
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004467	CYCAS_004467	128875984	129249688
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004468	CYCAS_004468	129344363	129477305
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004469	CYCAS_004469	129499622	129503578
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004470	CYCAS_004470	129551990	129552905
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004471	CYCAS_004471	129697976	129699191
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004472	CYCAS_004472	129754938	129932767
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004473	CYCAS_004473	129994718	129995648
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004474	CYCAS_004474	129995783	129997767
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004475	CYCAS_004475	130072219	130072948
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004476	CYCAS_004476	130102973	130144961
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004477	CYCAS_004477	130172813	130174867
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004478	CYCAS_004478	130286515	130290059
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004479	CYCAS_004479	130486093	130772164
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004480	CYCAS_004480	130837594	131040214
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004481	CYCAS_004481	131150921	131151974
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004482	CYCAS_004482	131175133	131175874
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004483	CYCAS_004483	131198051	131198366
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004484	CYCAS_004484	131288048	131289623
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004485	CYCAS_004485	131512153	131615844
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004486	CYCAS_004486	131615872	131619245
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004487	CYCAS_004487	131658867	131661784
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004488	CYCAS_004488	131758891	132282050
cyc_chr10	-	ginkgoDB	gene	-	CYCAS_004489	CYCAS_004489	132306900	132484540
cyc_chr10	+	ginkgoDB	gene	+	CYCAS_004490	CYCAS_004490	132563426	132636756
